label,id
Jolly Land,405
Jorge Cafrune,406
Jorge Cafrune Y Marito,407
Jorge Celedón,408
Jorge Drexler,409
Jorge Fandermole,410
Jorge Galemire,411
Jorge González,412
Jorge Lazaroff,413
Jorge Nasser,414
Jorge Negrete,415
Jorge Oñate,416
Jorge Rojas,417
Jorge Vidal,418
Jorge Villamizar,419
Jorginho Gularte,420
Jose Gaviria,421
Jose Larralde,422
Joseph Fonseca,423
José Alfredo Fuentes,424
"José Carbajal ""El Sabalero""",425
José Luis Aguirre,426
José Luis Perales,427
José Luis Rodríguez,428
Juan Arabel,429
Juan Bau,430
Juan Carlos Baglietto,431
Juan D'Arienzo,432
Juan Erasmo Mochi,433
Juan Falu,434
Juan Fernando Velasco,435
Juan Marcelo,436
Juan Pardo,437
Juan Quintero,438
Juan Salvador,439
Juan Y Juan,440
Juanes,441
Juanse,442
Julen y la Gente Sola,443
Julieta Diaz,444
Julio Jaramillo,445
Julio Nava,446
Julio Sosa,447
Juán Eduardo,448
Jóvenes Pordioseros,449
Kaleth Morales,450
Kalimba,451
Kany Garcia,452
Kapanga,453
Karibe con K,454
Katamaran,455
Katunga,456
Kevin Johansen,457
King Clave,458
Kinito Mendez,459
Kraken,460
La 25,461
La Banda Gorda,462
La Barra,463
La Base,464
La Bruja Salguero,465
La Chancha,466
La Chicana,467
La Cofradia De La Flor Solar,468
La Derecha,469
La Floripondio,470
La Foca,471
La Joven Guardia,472
La Ley,473
La Makina,474
La Mano Ajena,475
La Maquina De Hacer Pájaros,476
La Mississippi,477
La Mosca Tse-Tse,478
La Nueva Luna,479
La Pestilencia,480
La Portuaria,481
La Renga,482
La Rondalla De Saltillo,483
La Saga,484
La Sonora Cordobesa,485
La Tabaré,486
La Trampa,487
La Triple Nelson,488
La Tríada,489
La Yunta,490
Lalo Fransen,491
Larbanois & Carrero,492
Las Blacanblus,493
Las Pastillas del Abuelo,494
Las Pelotas,495
Las Sabrosas Zarigüellas,496
Las Voces Blancas,497
Las manos de Filippi,498
Laura Canoura,499
Lazcano Malo,500
Leandro Lovato,501
Leo Dan,502
Leo Marini,503
Leo Maslíah,504
Leo Mattioli,505
Leonardo Favio,506
León Gieco,507
Libertad Lamarque,508
Libido,509
Lila Downs,510
Liliana Felipe,511
Liliana Herrero,512
Liliana Vitale,513
Limonada,514
Lisandro Aristimuño,515
Lisandro Meza,516
Little Tony,517
Litto Nebbia,518
Lola Beltrán,519
Lorena Astudillo,520
Los 4 De Cordoba,521
Los 50 De Joselito,522
Los 8 de Momo,523
