label,id
Forroçacana,484
Forrueiros,485
Francis Hime,486
Francisco Aafa,487
Francisco Alves,488
Frank Aguiar,489
Fred Martins,490
Frejat,491
Frenéticas,492
Funk Como Le Gusta,493
Funkalister,494
Fábio Jr.,495
Fábio Paes,496
Fábio Torres,497
Gabriel Grossi,498
Gabriel Guedes,499
Gabrielzinho Do Irajá,500
Gaby Amarantos,501
Gafieira Carioca,502
Gafieira Miúda,503
Gafieira Sao Paulo,504
Gal Costa,505
Galocantô,506
Gang Do Eletro,507
Garganta Profunda,508
Garoto,509
Garotos De Rua,510
Genival Lacerda,511
Genival Santos,512
George Van Eps,513
Geovana,514
Gerald Garcia,515
Geraldo Azevedo,516
Geraldo Trio,517
Geraldo Vandre,518
Gereba,519
Geri Robak,520
Gerry Mulligan Quartet,521
Gerson King Combo,522
Gian & Giovani,523
Giana Viscardi,524
Gilberto Gil,525
Gilberto Monteiro,526
Gilberto e Gilmar,527
Gilliard,528
Gilson Peranzzetta,529
Gino & Geno,530
Giovani Cidreira,531
Gisele De Santi,532
Gisella,533
Glaucia Nasser,534
Gloria Bomfim,535
Golden Boys,536
Golpe De Estado,537
Goma-Laca,538
Gonzaguinha,539
Graforréia Xilarmônica,540
Graham Anthony Devine,541
Gram,542
Grooveria Electroacústica,543
Group Som Brasil,544
Grupo Batuque,545
Grupo Do Pixinguinha,546
Grupo Fundo De Quintal,547
Grupo Malícia,548
Grupo Ofa,549
Grupo Pantanal,550
Grupo Revelação,551
Grupo Tarancon,552
Guilherme Arantes,553
Guinga,554
Gustavo Lins,555
Gustavo Souza,556
Gustavo Tavares,557
Guzzi,558
Hamilton De Holanda,559
Hamilton De Holanda Quinteto,560
Hampton Hawes,561
Hanoi Hanoi,562
Hector Costita Sexteto,563
Helena Meirelles,564
Helio Delmiro,565
Helio Matheus,566
Henrique Cazes,567
Henry Jerome,568
Heraldo Do Monte,569
Herb Alpert & The Tijuana Brass,570
Herb Ellis,571
Herbert Vianna,572
Herbie Mann,573
Hermeto Pascoal,574
Herva Doce,575
Hilton Ruiz,576
Ho Lan,577
Holly Wilson,578
Hollyridge Strings,579
Hugo Montenegro,580
Hurtmold,581
Hyldon,582
Hércules Gomes,583
Höröyá,584
Iara Rennó,585
Iconili,586
Illy,587
Inezita Barroso,588
Inimigos Da HP,589
Inimigos Do Rei,590
Inocentes,591
Instituto,592
Ira!,593
Irmãs Galvão,594
Isabella Taviani,595
Isaura Garcia,596
